timestamp,Dst Port,protocol,Flow Duration,Flow Duration_rolling_mean,Flow Duration_rolling_std,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,SYN Flag Cnt,pkts_ratio,byte_per_duration,entropy_pkt_len,Subflow Fwd Byts,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Min,Flow Bytes/s,Flow Packets/s,label
20250424061746052,38754.0,6.0,768.8999176025391,1147.2702026367188,2688.9398046267183,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,768.8999176025391,109.8428453717913,109.8428453717913,109.8428453717913,2.0,1.0,978020.6536434109,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,978020.6536434109,10404.47503875969,attacker-benign
20250424061746052,38754.0,6.0,0.0,1087.4748229980469,2709.0855567797767,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746052,38754.0,6.0,0.0,1087.4748229980469,2709.0855567797767,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746058,38768.0,6.0,0.0,1087.4748229980469,2709.0855567797767,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746058,38782.0,6.0,0.0,1087.4748229980469,2709.0855567797767,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746058,38768.0,6.0,1554.9659729003906,1242.971420288086,2684.243231909543,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,1554.9659729003906,222.13799612862724,222.13799612862724,222.13799612862724,2.0,1.0,483611.86875191657,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,483611.86875191657,5144.807114382092,attacker-benign
20250424061746058,38768.0,6.0,0.0,1099.7772216796875,2711.10223267697,1.0,0.0,165.0,0.0,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746058,38782.0,6.0,1164.9131774902344,348.8779067993164,591.5132226126963,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,1164.9131774902344,166.41616821289062,166.41616821289062,166.41616821289062,2.0,1.0,645541.6717151044,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,645541.6717151044,6867.464592713876,attacker-benign
20250424061746059,38782.0,6.0,0.0,348.8779067993164,591.5132226126963,1.0,0.0,11018.0,0.0,11018.0,11018.0,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9707658312630347,11018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacker-benign
20250424061746064,38798.0,6.0,2469.0628051757812,595.7841873168945,876.4088422262759,8.0,0.0,752.0,0.0,100.0,92.0,94.0,3.7032803990902057,2469.0628051757812,352.7232578822545,352.7232578822545,352.7232578822545,2.0,1.0,304569.0042487447,0.9707658312630347,752.0,0.0,0.0,0.0,0.0,0.0,0.0,304569.0042487447,3240.0957898802626,attacker-benign
